,index,location,bhk,total_sqft,bath,price,encoded_location
7237,10160,Ramagondanahalli,3,2040.0,3.0,114.0,187
7238,10165,others,3,1820.0,3.0,79.5,230
7239,10166,Horamavu Agara,3,1623.0,3.0,89.0,98
7240,10168,Electronic City,2,1200.0,2.0,40.5,74
7241,10169,Gottigere,3,1613.0,3.0,72.0,82
7242,10170,others,2,1293.0,2.0,80.0,230
7243,10172,Kudlu Gate,2,940.0,2.0,69.57,148
7244,10173,Sarjapur  Road,3,1181.0,2.0,65.0,194
7245,10175,Marathahalli,1,1100.0,2.0,75.0,161
7246,10176,others,2,1050.0,2.0,36.0,230
7247,10177,Subramanyapura,3,1260.0,2.0,75.0,205
7248,10179,others,3,1500.0,3.0,56.0,230
7249,10181,others,2,1000.0,2.0,66.0,230
7250,10182,Whitefield,3,1530.0,3.0,73.0,224
7251,10184,others,3,1864.0,3.0,115.0,230
7252,10185,Sarjapur,3,1575.0,3.0,55.0,193
7253,10187,Raja Rajeshwari Nagar,2,945.0,2.0,45.0,184
7254,10188,Sarjapur  Road,3,1691.0,3.0,100.0,194
7255,10191,Kengeri,1,600.0,1.0,35.0,135
7256,10192,Whitefield,2,1160.0,2.0,39.0,224
7257,10193,others,3,1950.0,2.0,89.5,230
7258,10195,others,4,2400.0,4.0,150.0,230
7259,10196,Abbigere,2,795.0,1.0,32.6,10
7260,10199,Kalyan nagar,3,2285.0,4.0,165.0,122
7261,10201,others,2,1263.0,2.0,51.5,230
7262,10203,Hennur,3,1345.0,2.0,69.0,95
7263,10204,others,5,4400.0,5.0,240.0,230
7264,10205,Electronic City,3,1360.0,2.0,58.0,74
7265,10206,Sarjapur  Road,2,1026.0,2.0,60.55,194
7266,10207,others,2,1050.0,2.0,38.0,230
7267,10208,Uttarahalli,3,1460.0,3.0,76.0,216
7268,10209,others,3,1525.0,2.0,91.48,230
7269,10212,Koramangala,3,1642.0,2.0,115.0,144
7270,10214,others,2,975.0,2.0,60.0,230
7271,10215,Bisuvanahalli,3,1075.0,2.0,44.0,46
7272,10216,Panathur,2,1210.0,2.0,77.93,180
7273,10217,others,3,2000.0,3.0,100.0,230
7274,10218,Akshaya Nagar,2,1225.0,2.0,68.0,11
7275,10219,Jakkur,2,1290.0,2.0,80.04,110
7276,10220,others,2,1220.0,2.0,56.0,230
7277,10221,others,1,1500.0,2.0,85.0,230
7278,10222,Kaggadasapura,2,1361.0,2.0,79.0,118
7279,10224,1st Phase JP Nagar,2,1394.0,2.0,85.0,1
7280,10225,Yelahanka,2,870.0,2.0,27.0,226
7281,10226,others,4,5000.0,5.0,300.0,230
7282,10227,Rajaji Nagar,2,1222.0,2.0,98.0,185
7283,10229,Bellandur,3,1846.0,3.0,135.0,40
7284,10231,Yeshwanthpur,2,1167.0,2.0,64.08,229
7285,10233,Kannamangala,4,2422.0,4.0,135.0,128
7286,10235,others,2,1000.0,2.0,50.0,230
7287,10236,Kundalahalli,2,1260.0,2.0,58.0,150
7288,10238,Jigani,2,939.0,2.0,39.0,113
7289,10240,Jalahalli,1,600.0,1.0,37.0,111
7290,10241,8th Phase JP Nagar,2,1298.0,2.0,59.0,7
7291,10242,Marathahalli,3,1710.0,3.0,135.0,161
7292,10243,Subramanyapura,2,1000.0,2.0,45.0,205
7293,10244,Ramagondanahalli,3,3350.0,3.0,150.0,187
7294,10246,others,2,1100.0,2.0,68.0,230
7295,10247,Jalahalli,1,615.0,1.0,46.0,111
7296,10248,Sarjapur  Road,2,1350.0,2.0,85.0,194
7297,10249,Sultan Palaya,4,5000.0,5.0,325.0,206
7298,10252,Hegde Nagar,3,1718.0,3.0,130.0,94
7299,10253,7th Phase JP Nagar,3,1680.0,3.0,112.0,6
7300,10254,Hulimavu,2,1500.0,2.0,90.0,105
7301,10255,Sarjapur  Road,3,1157.0,2.0,72.0,194
7302,10256,Akshaya Nagar,2,1179.0,2.0,51.0,11
7303,10257,Hulimavu,2,1315.0,2.0,60.48,105
7304,10260,Jalahalli East,2,1010.0,2.0,52.0,112
7305,10261,Electronic City,1,630.0,1.0,46.0,74
7306,10263,Kaval Byrasandra,2,1025.0,2.0,60.0,133
7307,10264,Hennur Road,2,1195.0,2.0,59.0,96
7308,10265,Whitefield,2,1012.0,2.0,58.0,224
7309,10266,Hegde Nagar,3,1884.0,4.0,118.0,94
7310,10267,Sarjapura - Attibele Road,2,1090.0,2.0,37.0,195
7311,10270,Harlur,3,1710.0,3.0,85.0,91
7312,10271,Uttarahalli,3,1500.0,3.0,68.0,216
7313,10272,Kodichikkanahalli,3,1310.0,2.0,53.0,138
7314,10273,Dommasandra,2,674.0,1.0,19.9,72
7315,10274,Hoodi,3,1350.0,3.0,70.0,97
7316,10275,others,3,1464.0,2.0,115.0,230
7317,10278,Electronic City Phase II,3,1625.0,2.0,48.75,75
7318,10281,others,3,1385.0,3.0,90.0,230
7319,10282,CV Raman Nagar,2,1040.0,2.0,50.0,53
7320,10283,Haralur Road,3,1817.0,3.0,110.0,90
7321,10284,others,2,1205.0,2.0,47.0,230
7322,10285,others,2,1070.0,2.0,33.43,230
7323,10286,others,2,1070.0,2.0,52.0,230
7324,10287,Amruthahalli,2,1340.0,2.0,75.0,14
7325,10288,Kalena Agrahara,2,980.0,2.0,35.0,121
7326,10289,8th Phase JP Nagar,2,1006.0,2.0,44.0,7
7327,10290,Thanisandra,2,1098.0,2.0,71.0,209
7328,10291,Mico Layout,2,1200.0,2.0,53.5,163
7329,10292,Thigalarapalya,4,4190.0,4.0,325.0,210
7330,10293,Sarjapur  Road,2,1019.0,2.0,62.0,194
7331,10294,Whitefield,2,1150.0,2.0,40.21,224
7332,10295,Anekal,3,1733.5,3.0,120.0,17
7333,10297,others,3,1750.0,3.0,58.0,230
7334,10298,others,3,1537.0,3.0,81.0,230
7335,10299,others,2,1050.0,2.0,45.0,230
7336,10300,Kanakpura Road,3,1452.0,3.0,55.6,127
7337,10301,Domlur,2,1246.0,2.0,95.0,71
7338,10302,Yelahanka,3,1890.0,4.0,85.0,226
7339,10303,Electronic City Phase II,2,972.0,2.0,40.0,75
7340,10306,Electronic City,1,630.0,1.0,33.7,74
7341,10308,others,3,1255.0,2.0,60.0,230
7342,10310,Doddaballapur,3,2440.0,3.0,142.0,68
7343,10311,Kanakpura Road,3,1938.0,3.0,92.69,127
7344,10312,Bannerghatta Road,3,1711.0,3.0,125.0,34
7345,10314,CV Raman Nagar,2,1392.0,2.0,95.0,53
7346,10315,Haralur Road,2,1225.0,2.0,77.0,90
7347,10316,Sarjapur  Road,4,3418.0,3.0,235.0,194
7348,10317,Green Glen Layout,3,1750.0,3.0,120.0,83
7349,10318,Subramanyapura,3,1260.0,2.0,80.0,205
7350,10319,Sarjapur  Road,1,691.0,1.0,31.1,194
7351,10321,Haralur Road,2,1285.0,2.0,78.0,90
7352,10322,Hebbal,3,1590.0,3.0,96.0,92
7353,10323,9th Phase JP Nagar,3,1571.0,3.0,65.0,8
7354,10324,Hebbal Kempapura,5,2800.0,5.0,220.0,93
7355,10325,Garudachar Palya,2,1060.0,2.0,48.66,79
7356,10328,others,3,2400.0,2.0,185.0,230
7357,10329,Bannerghatta Road,3,1520.0,2.0,81.0,34
7358,10330,Kanakpura Road,3,1530.0,2.0,70.99,127
7359,10331,others,2,1170.0,2.0,45.51,230
7360,10332,OMBR Layout,3,1580.0,3.0,75.0,175
7361,10333,Ardendale,3,1777.26,3.0,89.0,19
7362,10334,Raja Rajeshwari Nagar,2,1303.0,2.0,55.78,184
7363,10335,Kodichikkanahalli,2,1680.0,2.0,59.0,138
7364,10336,Whitefield,3,1495.0,2.0,70.0,224
7365,10337,Yelahanka,3,1835.0,3.0,108.0,226
7366,10339,others,2,1080.0,2.0,38.0,230
7367,10341,Haralur Road,2,1225.0,2.0,67.48,90
7368,10342,Balagere,1,656.0,1.0,34.77,25
7369,10343,Sarjapur  Road,2,994.0,2.0,45.0,194
7370,10344,others,2,1025.0,2.0,65.0,230
7371,10345,Marathahalli,2,1156.0,2.0,52.0,161
7372,10346,JP Nagar,2,1250.0,2.0,60.0,109
7373,10347,Kundalahalli,4,3092.0,4.0,230.0,150
7374,10348,Hegde Nagar,3,1930.0,4.0,122.0,94
7375,10349,others,2,1020.0,2.0,70.0,230
7376,10350,Kumaraswami Layout,3,1310.0,2.0,70.0,149
7377,10351,Jalahalli,1,612.5,1.0,27.565,111
7378,10352,Kanakpura Road,2,1322.0,2.0,70.0,127
7379,10353,Kothanur,2,1160.0,2.0,57.0,146
7380,10354,5th Block Hbr Layout,2,1100.0,2.0,48.0,3
7381,10357,Chikkalasandra,2,1090.0,2.0,47.42,59
7382,10358,KR Puram,2,2000.0,2.0,75.0,115
7383,10359,others,2,1155.0,2.0,69.0,230
7384,10360,Vishveshwarya Layout,6,4000.0,6.0,230.0,221
7385,10361,Sarjapur  Road,4,3913.0,5.0,176.0,194
7386,10363,JP Nagar,2,1125.0,2.0,39.98,109
7387,10364,Yelahanka,3,1847.0,3.0,92.0,226
7388,10365,7th Phase JP Nagar,3,1515.0,2.0,76.0,6
7389,10367,Yelahanka,5,2500.0,3.0,120.0,226
7390,10368,Sarjapur  Road,2,1130.0,2.0,55.0,194
7391,10369,Bellandur,2,1049.0,2.0,51.0,40
7392,10370,Amruthahalli,3,2650.0,4.0,175.0,14
7393,10371,Varthur Road,2,850.0,2.0,25.4,218
7394,10374,Jakkur,2,1282.0,2.0,72.0,110
7395,10375,Kalena Agrahara,2,800.0,2.0,40.0,121
7396,10378,Magadi Road,3,1318.0,2.0,68.0,155
7397,10379,Kanakpura Road,2,1698.0,2.0,105.0,127
7398,10382,others,3,1555.0,2.0,67.0,230
7399,10383,Sarjapur  Road,3,1881.0,3.0,145.0,194
7400,10385,Yelahanka,3,1890.0,3.0,109.0,226
7401,10387,Old Madras Road,2,935.0,2.0,32.0,177
7402,10388,Cox Town,2,1000.0,2.0,58.0,62
7403,10389,Singasandra,3,1510.0,3.0,75.0,201
7404,10390,Uttarahalli,2,1120.0,2.0,50.0,216
7405,10394,Talaghattapura,2,1175.0,2.0,62.0,208
7406,10395,Bellandur,3,1350.0,2.0,63.0,40
7407,10399,others,4,2180.0,4.0,115.0,230
7408,10400,Kasavanhalli,3,1715.0,3.0,112.0,130
7409,10401,Hebbal,2,1072.0,2.0,45.0,92
7410,10402,Panathur,2,1230.0,2.0,80.0,180
7411,10403,Murugeshpalya,3,1600.0,2.0,65.0,165
7412,10404,Thanisandra,3,1411.0,3.0,93.25,209
7413,10405,Rayasandra,5,3600.0,5.0,145.0,189
7414,10406,Jalahalli,3,2404.0,3.0,138.0,111
7415,10409,Doddathoguru,3,1208.0,3.0,45.0,70
7416,10411,Haralur Road,2,1225.0,2.0,69.84,90
7417,10412,Hebbal,2,1162.0,2.0,69.0,92
7418,10413,Thanisandra,3,1262.0,2.0,65.0,209
7419,10414,others,2,1050.0,2.0,35.0,230
7420,10416,Channasandra,3,1500.0,3.0,61.95,56
7421,10417,others,3,1610.0,3.0,85.0,230
7422,10418,Whitefield,2,1340.0,2.0,41.0,224
7423,10419,Sarjapur  Road,3,2275.0,4.0,182.0,194
7424,10422,others,4,3150.0,3.0,135.0,230
7425,10423,Hosa Road,2,1170.0,2.0,65.0,101
7426,10425,Channasandra,3,1800.0,3.0,60.0,56
7427,10426,Banashankari Stage VI,3,1423.0,2.0,71.73,30
7428,10427,Kaggadasapura,2,1106.0,2.0,40.0,118
7429,10430,others,2,1255.0,2.0,56.7,230
7430,10432,Babusapalaya,2,1061.0,2.0,38.95,24
7431,10433,others,2,600.0,2.0,29.5,230
7432,10435,Domlur,3,2100.0,3.0,145.0,71
7433,10439,others,2,907.0,2.0,55.43,230
7434,10440,Hennur Road,3,2047.0,3.0,67.55,96
7435,10441,others,4,2597.0,4.0,189.0,230
7436,10442,Bellandur,2,1211.0,2.0,63.0,40
7437,10443,Hennur Road,3,1904.0,3.0,129.0,96
7438,10444,Balagere,2,1205.0,2.0,73.87,25
7439,10445,Yeshwanthpur,2,1164.0,2.0,64.08,229
7440,10446,others,2,1410.0,2.0,73.0,230
7441,10447,others,2,1150.0,2.0,42.0,230
7442,10448,others,2,1170.0,2.0,53.11,230
7443,10449,Hennur,2,1420.0,2.0,62.0,95
7444,10450,Panathur,2,1125.0,2.0,45.0,180
7445,10451,NRI Layout,3,1789.0,3.0,75.0,168
7446,10452,Hulimavu,2,1021.0,2.0,76.0,105
7447,10454,Kalena Agrahara,2,1222.0,2.0,48.0,121
7448,10455,Hennur Road,3,1981.0,3.0,134.0,96
7449,10456,Yelachenahalli,2,1103.0,2.0,55.0,225
7450,10457,others,2,1201.0,2.0,65.0,230
7451,10458,Sarjapur  Road,2,970.0,2.0,36.0,194
7452,10459,Sarjapur,2,920.0,2.0,33.0,193
7453,10460,Yeshwanthpur,3,1520.0,3.0,85.0,229
7454,10462,Sonnenahalli,3,1268.0,2.0,75.0,204
7455,10463,others,1,660.0,1.0,30.0,230
7456,10464,Harlur,3,1755.0,3.0,115.0,91
7457,10465,Hoskote,2,945.0,2.0,35.0,103
7458,10466,8th Phase JP Nagar,1,500.0,1.0,33.0,7
7459,10467,Harlur,4,2820.0,4.0,153.5,91
7460,10469,Rachenahalli,2,1167.0,2.0,37.5,183
7461,10470,Domlur,2,1276.0,2.0,80.0,71
7462,10471,Thanisandra,2,1234.0,2.0,51.0,209
7463,10473,ISRO Layout,3,1370.0,2.0,87.0,106
7464,10476,Electronic City,3,1400.0,3.0,90.0,74
7465,10478,others,2,1050.0,2.0,40.0,230
7466,10479,Ramagondanahalli,2,1251.0,2.0,46.0,187
7467,10480,Yeshwanthpur,3,1677.0,3.0,92.13,229
7468,10481,Sarjapur  Road,2,1346.0,2.0,67.38,194
7469,10484,Kanakapura,3,1290.0,2.0,51.1,126
7470,10487,Garudachar Palya,2,1150.0,2.0,52.0,79
7471,10493,others,2,950.0,2.0,65.0,230
7472,10495,Ramamurthy Nagar,2,1050.0,2.0,51.66,188
7473,10496,Hoodi,3,1660.0,3.0,131.0,97
7474,10497,Nagavarapalya,2,1134.0,2.0,55.0,172
7475,10498,Hebbal,2,1100.0,2.0,60.0,92
7476,10502,others,3,980.0,3.0,80.0,230
7477,10503,others,2,1080.0,2.0,37.8,230
7478,10504,CV Raman Nagar,1,705.0,2.0,50.0,53
7479,10505,others,3,1200.0,2.0,35.0,230
7480,10506,Anandapura,2,1200.0,2.0,50.0,15
7481,10507,Talaghattapura,3,1804.0,3.0,127.0,208
7482,10511,Battarahalli,2,1090.0,2.0,38.37,37
7483,10513,Electronic City,3,1287.0,3.0,55.0,74
7484,10514,Thigalarapalya,3,2215.0,4.0,157.0,210
7485,10516,Sarjapur  Road,2,1045.0,2.0,42.15,194
7486,10517,Hormavu,2,1263.0,2.0,47.36,100
7487,10518,Whitefield,3,1431.0,3.0,85.0,224
7488,10519,Dommasandra,2,999.0,2.0,32.9,72
7489,10521,others,3,1535.0,3.0,72.0,230
7490,10522,Marathahalli,4,2524.0,5.0,180.0,161
7491,10525,7th Phase JP Nagar,3,2095.0,3.0,150.0,6
7492,10528,others,2,1265.0,2.0,68.0,230
7493,10529,Kudlu Gate,2,1215.0,2.0,44.96,148
7494,10530,Yelahanka New Town,2,2200.0,2.0,180.0,227
7495,10531,Electronics City Phase 1,2,1028.0,2.0,51.0,76
7496,10532,Hegde Nagar,3,1835.0,2.0,92.0,94
7497,10533,Munnekollal,3,1800.0,3.0,65.0,164
7498,10535,Sarjapur  Road,4,2880.0,3.0,211.0,194
7499,10537,Dasanapura,2,708.0,2.0,31.15,63
7500,10539,Hosakerehalli,2,925.0,2.0,46.25,102
7501,10540,Bannerghatta Road,3,2826.0,3.0,148.0,34
7502,10541,Kanakpura Road,1,458.0,1.0,33.66,127
7503,10542,others,4,3500.0,4.0,150.0,230
7504,10543,others,4,5400.0,4.0,250.0,230
7505,10545,Amruthahalli,3,1450.0,2.0,90.0,14
7506,10546,Kasavanhalli,2,1100.0,2.0,65.0,130
7507,10547,Kadubeesanahalli,2,1185.0,2.0,55.0,116
7508,10548,9th Phase JP Nagar,4,1900.0,4.0,80.0,8
7509,10550,others,1,660.0,1.0,35.0,230
7510,10551,Ambedkar Nagar,3,1920.0,4.0,121.0,13
7511,10553,Sarjapur  Road,4,3418.0,2.0,222.0,194
7512,10554,1st Phase JP Nagar,4,4550.0,2.0,240.0,1
7513,10555,Bhoganhalli,2,1205.0,2.0,68.32,43
7514,10556,Haralur Road,2,1200.0,2.0,46.0,90
7515,10557,Akshaya Nagar,3,1421.0,2.0,73.0,11
7516,10558,6th Phase JP Nagar,3,1250.0,3.0,48.9,5
7517,10559,Whitefield,1,524.0,1.0,29.0,224
7518,10560,HSR Layout,5,4200.0,5.0,245.0,89
7519,10563,Rachenahalli,2,985.0,2.0,50.17,183
7520,10564,Whitefield,4,2830.0,4.0,161.0,224
7521,10565,others,2,1140.0,2.0,60.0,230
7522,10566,5th Block Hbr Layout,5,3600.0,5.0,130.0,3
7523,10568,Raja Rajeshwari Nagar,3,1700.0,2.0,86.0,184
7524,10569,Devanahalli,2,1360.0,2.0,62.425,65
7525,10571,Dasarahalli,2,1333.0,2.0,86.65,64
7526,10572,Electronic City,2,1258.0,2.0,85.5,74
7527,10573,others,3,1458.0,2.0,87.0,230
7528,10574,Electronic City,2,1386.0,2.0,85.0,74
7529,10576,Electronic City,1,550.0,1.0,27.0,74
7530,10577,Lakshminarayana Pura,2,1200.0,2.0,83.0,153
7531,10578,others,2,1081.0,2.0,39.0,230
7532,10579,Whitefield,4,2135.0,3.0,149.0,224
7533,10580,Whitefield,4,2500.0,4.0,100.0,224
7534,10581,others,2,1178.0,2.0,80.0,230
7535,10582,Devarachikkanahalli,2,991.0,2.0,40.0,66
7536,10583,Gottigere,3,1493.0,2.0,90.0,82
7537,10584,Subramanyapura,3,2495.0,3.0,130.0,205
7538,10585,Kammasandra,2,1080.0,2.0,31.99,125
7539,10586,Dasanapura,2,814.0,2.0,53.0,63
7540,10587,Electronic City,2,1025.0,2.0,50.0,74
7541,10589,Whitefield,4,3075.0,2.0,188.0,224
7542,10595,others,2,1175.0,2.0,52.86,230
7543,10597,KR Puram,2,1100.0,2.0,45.0,115
7544,10599,Banashankari,2,1450.0,2.0,50.75,26
7545,10600,6th Phase JP Nagar,3,1810.0,3.0,131.0,5
7546,10601,others,3,1426.0,2.0,71.0,230
7547,10602,Sector 7 HSR Layout,3,2400.0,2.0,195.0,197
7548,10603,Kalyan nagar,2,1100.0,2.0,70.0,122
7549,10604,Electronic City Phase II,1,650.0,1.0,35.0,75
7550,10606,Kaikondrahalli,2,900.0,2.0,27.0,120
7551,10607,Billekahalli,2,1360.0,2.0,110.0,44
7552,10608,Yeshwanthpur,1,674.0,1.0,36.85,229
7553,10609,Whitefield,3,1655.0,3.0,110.0,224
7554,10610,others,2,1300.0,2.0,95.0,230
7555,10611,others,1,936.0,1.0,53.0,230
7556,10612,others,2,1277.0,2.0,92.0,230
7557,10613,others,2,1200.0,2.0,54.0,230
7558,10614,Hormavu,2,1015.0,2.0,39.08,100
7559,10615,Budigere,2,1153.0,2.0,60.0,52
7560,10616,Kengeri,2,1035.0,2.0,51.5,135
7561,10617,KR Puram,5,3300.0,3.0,255.0,115
7562,10618,Uttarahalli,2,1150.0,2.0,46.0,216
7563,10619,Malleshwaram,2,1020.0,2.0,80.0,160
7564,10621,8th Phase JP Nagar,2,1160.0,2.0,95.0,7
7565,10623,Brookefield,2,1225.0,2.0,72.0,51
7566,10627,others,3,1350.0,3.0,60.0,230
7567,10629,Channasandra,2,830.0,2.0,36.28,56
7568,10632,Jalahalli,2,905.0,2.0,55.0,111
7569,10633,Vijayanagar,3,1375.0,2.0,75.0,220
7570,10635,Electronic City,2,1140.0,2.0,33.84,74
7571,10636,Hormavu,3,1550.0,2.0,60.0,100
7572,10637,Kannamangala,2,957.0,2.0,55.0,128
7573,10638,9th Phase JP Nagar,2,890.0,2.0,45.0,8
7574,10639,KR Puram,4,3000.0,4.0,235.0,115
7575,10641,others,5,2400.0,5.0,150.0,230
7576,10643,Rachenahalli,2,925.0,2.0,37.0,183
7577,10644,Kammasandra,2,1415.0,2.0,60.0,125
7578,10646,Thanisandra,2,1225.0,2.0,37.0,209
7579,10647,Hennur Road,4,2000.0,4.0,90.0,96
7580,10648,Whitefield,1,840.0,1.0,57.0,224
7581,10650,Thanisandra,3,1732.0,3.0,112.0,209
7582,10651,others,1,1200.0,1.0,45.0,230
7583,10652,Bhoganhalli,2,1260.0,2.0,69.9,43
7584,10653,others,2,1092.0,2.0,49.0,230
7585,10654,others,2,827.0,2.0,34.0,230
7586,10656,Chamrajpet,2,650.0,1.0,40.0,54
7587,10658,Whitefield,3,1725.0,3.0,106.0,224
7588,10659,Jalahalli,2,1000.0,2.0,70.0,111
7589,10660,TC Palaya,1,1350.0,1.0,55.0,207
7590,10662,Bellandur,3,1717.0,3.0,110.0,40
7591,10663,Kanakpura Road,2,700.0,2.0,34.0,127
7592,10664,others,2,800.0,2.0,32.0,230
7593,10666,Sonnenahalli,3,1415.0,2.0,65.0,204
7594,10667,7th Phase JP Nagar,3,1976.0,3.0,145.0,6
7595,10668,Kambipura,2,883.0,2.0,37.01,123
7596,10669,Yelahanka,1,700.0,1.0,38.0,226
7597,10670,Sarjapur,3,1445.0,3.0,50.0,193
7598,10671,Battarahalli,3,2082.0,3.0,104.0,37
7599,10673,Thanisandra,2,933.0,2.0,66.0,209
7600,10675,Electronic City Phase II,2,1155.0,2.0,57.0,75
7601,10677,Bannerghatta,2,1200.0,2.0,73.2,33
7602,10678,others,2,1055.0,2.0,43.0,230
7603,10679,Rajaji Nagar,3,1555.0,3.0,125.0,185
7604,10680,Bellandur,3,1420.0,3.0,62.0,40
7605,10685,KR Puram,2,1035.0,2.0,40.0,115
7606,10689,Yelahanka New Town,1,488.0,1.0,20.0,227
7607,10691,others,5,2760.0,5.0,140.0,230
7608,10692,others,2,993.0,2.0,42.0,230
7609,10693,Hoodi,2,1225.0,2.0,45.0,97
7610,10696,Sompura,2,825.0,2.0,32.0,203
7611,10699,Electronic City Phase II,3,1800.0,3.0,92.0,75
7612,10701,Kanakpura Road,2,1167.0,2.0,63.0,127
7613,10702,Sarjapur,2,1150.0,2.0,41.0,193
7614,10703,others,1,650.0,1.0,50.0,230
7615,10704,Sarjapur  Road,1,675.0,1.0,27.0,194
7616,10705,others,2,2260.0,3.0,90.0,230
7617,10706,others,1,720.0,1.0,32.39,230
7618,10708,Yelahanka New Town,2,1100.0,2.0,58.0,227
7619,10710,Uttarahalli,3,1330.0,2.0,58.0,216
7620,10713,others,6,2400.0,5.0,75.0,230
7621,10714,Banashankari,3,1770.0,3.0,108.0,26
7622,10715,Prithvi Layout,3,2100.0,3.0,125.0,181
7623,10716,Pai Layout,2,1000.0,2.0,42.0,179
7624,10718,Ramamurthy Nagar,4,2916.0,5.0,230.0,188
7625,10719,Kanakpura Road,3,1419.59,2.0,65.0,127
7626,10720,Kodihalli,3,1400.0,3.0,81.0,141
7627,10721,Horamavu Agara,2,750.0,2.0,37.49,98
7628,10722,Bannerghatta,2,1070.0,2.0,87.0,33
7629,10723,Kannamangala,3,1536.0,3.0,107.0,128
7630,10725,JP Nagar,3,2400.0,3.0,196.0,109
7631,10726,Sarjapur  Road,3,1773.5,2.0,102.92,194
7632,10727,Electronic City,2,1342.0,2.0,72.0,74
7633,10728,others,3,1600.0,3.0,130.0,230
7634,10729,Kanakapura,1,938.0,1.0,50.0,126
7635,10730,Budigere,3,1820.0,3.0,99.0,52
7636,10731,Bhoganhalli,4,2439.0,4.0,170.0,43
7637,10732,Kanakpura Road,3,1665.0,3.0,78.0,127
7638,10733,Basavangudi,3,1850.0,3.0,150.0,35
7639,10734,Bommanahalli,2,1091.0,2.0,40.0,47
7640,10737,Brookefield,4,3675.0,4.0,176.0,51
7641,10738,JP Nagar,2,1060.0,2.0,33.95,109
7642,10739,Whitefield,2,1059.0,2.0,57.0,224
7643,10740,Hebbal,2,1299.0,2.0,97.0,92
7644,10741,Yelahanka,3,1491.0,3.0,85.0,226
7645,10742,Basaveshwara Nagar,2,1200.0,2.0,85.0,36
7646,10743,Yelahanka,4,2088.0,5.0,110.0,226
7647,10744,Hulimavu,1,581.0,1.0,29.0,105
7648,10745,others,2,1296.0,2.0,70.0,230
7649,10746,others,2,1125.0,2.0,55.0,230
7650,10747,Electronic City,3,1275.0,3.0,70.0,74
7651,10748,Kothanur,2,1095.0,2.0,55.0,146
7652,10750,Old Madras Road,2,1330.0,2.0,74.0,177
7653,10751,Marathahalli,2,1135.0,2.0,60.0,161
7654,10752,Whitefield,1,516.0,1.0,39.0,224
7655,10753,others,2,1194.0,2.0,51.0,230
7656,10755,Electronic City,2,770.0,1.0,38.0,74
7657,10757,Chikkalasandra,3,1355.0,3.0,54.2,59
7658,10759,Harlur,4,2569.0,4.0,175.0,91
7659,10762,Bhoganhalli,3,1707.0,3.0,115.0,43
7660,10764,Sultan Palaya,2,1070.0,2.0,49.0,206
7661,10765,Whitefield,4,6000.0,4.0,410.0,224
7662,10766,Tumkur Road,3,1240.0,2.0,83.0,214
7663,10767,JP Nagar,2,1300.0,2.0,91.65,109
7664,10768,Ambalipura,2,1700.0,2.0,76.0,12
7665,10769,Yeshwanthpur,3,1383.0,2.0,76.18,229
7666,10770,others,5,3000.0,4.0,170.0,230
7667,10772,Hulimavu,2,935.0,2.0,45.0,105
7668,10773,Thigalarapalya,3,2072.0,4.0,151.0,210
7669,10776,KR Puram,2,1116.0,2.0,45.0,115
7670,10777,Whitefield,3,1639.0,3.0,107.0,224
7671,10778,Marathahalli,3,1839.0,3.0,130.0,161
7672,10779,others,2,1300.0,2.0,63.0,230
7673,10780,Horamavu Agara,1,625.0,1.0,27.0,98
7674,10781,Thanisandra,1,933.0,1.0,61.0,209
7675,10782,Hosur Road,3,2289.0,3.0,180.0,104
7676,10783,Ramamurthy Nagar,3,2316.0,3.0,125.0,188
7677,10784,Electronic City,2,1005.0,2.0,39.77,74
7678,10785,Horamavu Agara,2,1080.0,2.0,38.0,98
7679,10787,Vishwapriya Layout,2,910.0,2.0,36.0,222
7680,10788,Hormavu,2,1200.0,2.0,73.0,100
7681,10789,Electronic City,2,1110.0,2.0,39.9,74
7682,10790,Kothanur,2,1142.0,2.0,56.0,146
7683,10791,2nd Stage Nagarbhavi,5,4000.0,4.0,240.0,2
7684,10793,AECS Layout,2,1005.0,2.0,55.0,9
7685,10794,others,3,1626.6,3.0,133.0,230
7686,10795,Kothanur,2,1074.0,2.0,54.0,146
7687,10796,Basavangudi,2,1230.0,2.0,80.0,35
7688,10797,Electronic City,2,660.0,1.0,23.0,74
7689,10798,others,2,1007.0,2.0,48.0,230
7690,10800,Whitefield,3,1820.0,3.0,113.0,224
7691,10802,others,2,1348.0,2.0,100.0,230
7692,10803,Kasavanhalli,2,1230.0,2.0,66.25,130
7693,10804,Horamavu Agara,3,1176.0,2.0,37.62,98
7694,10806,Frazer Town,2,1200.0,2.0,78.0,77
7695,10807,others,2,1298.0,2.0,65.0,230
7696,10811,Kothanur,2,1285.0,2.0,60.0,146
7697,10812,Electronic City,3,1644.0,3.0,92.59,74
7698,10813,Kasavanhalli,3,1819.0,3.0,150.0,130
7699,10814,1st Phase JP Nagar,2,1205.0,2.0,85.0,1
7700,10817,Raja Rajeshwari Nagar,2,1270.0,2.0,62.0,184
7701,10818,9th Phase JP Nagar,3,1240.0,2.0,39.89,8
7702,10819,Jigani,3,1221.0,3.0,70.0,113
7703,10821,Kanakpura Road,2,1339.0,2.0,63.0,127
7704,10822,Thigalarapalya,4,4303.0,5.0,300.0,210
7705,10823,Haralur Road,2,1315.0,2.0,85.0,90
7706,10824,Raja Rajeshwari Nagar,2,1250.0,2.0,68.0,184
